time,bf500p,bf500n,i500p,i500n,q500p,q500n
1.686943e-07,5.293201e-01,5.945320e-01,9.780413e-01,9.532658e-01,1.024790e+00,9.061259e-01
1.686983e-07,5.281646e-01,5.950005e-01,9.780590e-01,9.532528e-01,1.024788e+00,9.061304e-01
1.687023e-07,5.270173e-01,5.954665e-01,9.780771e-01,9.532393e-01,1.024786e+00,9.061345e-01
1.687063e-07,5.258782e-01,5.959299e-01,9.780958e-01,9.532254e-01,1.024785e+00,9.061381e-01
1.687103e-07,5.247476e-01,5.963906e-01,9.781150e-01,9.532111e-01,1.024784e+00,9.061412e-01
1.687143e-07,5.236257e-01,5.968486e-01,9.781348e-01,9.531964e-01,1.024784e+00,9.061439e-01
1.687183e-07,5.225125e-01,5.973037e-01,9.781550e-01,9.531813e-01,1.024785e+00,9.061461e-01
1.687223e-07,5.214082e-01,5.977560e-01,9.781757e-01,9.531657e-01,1.024785e+00,9.061479e-01
1.687263e-07,5.203131e-01,5.982052e-01,9.781969e-01,9.531498e-01,1.024787e+00,9.061492e-01
1.687303e-07,5.192273e-01,5.986515e-01,9.782186e-01,9.531336e-01,1.024788e+00,9.061502e-01
1.687343e-07,5.181509e-01,5.990946e-01,9.782407e-01,9.531169e-01,1.024791e+00,9.061506e-01
1.687383e-07,5.170841e-01,5.995346e-01,9.782634e-01,9.530999e-01,1.024793e+00,9.061507e-01
1.687423e-07,5.160271e-01,5.999714e-01,9.782865e-01,9.530825e-01,1.024797e+00,9.061504e-01
1.687463e-07,5.149801e-01,6.004048e-01,9.783101e-01,9.530648e-01,1.024800e+00,9.061496e-01
1.687503e-07,5.139432e-01,6.008349e-01,9.783341e-01,9.530467e-01,1.024804e+00,9.061485e-01
1.687543e-07,5.129166e-01,6.012616e-01,9.783586e-01,9.530283e-01,1.024808e+00,9.061470e-01
1.687583e-07,5.119005e-01,6.016849e-01,9.783835e-01,9.530096e-01,1.024813e+00,9.061450e-01
1.687623e-07,5.108951e-01,6.021046e-01,9.784088e-01,9.529905e-01,1.024818e+00,9.061427e-01
1.687663e-07,5.099005e-01,6.025207e-01,9.784346e-01,9.529712e-01,1.024824e+00,9.061400e-01
1.687703e-07,5.089169e-01,6.029332e-01,9.784608e-01,9.529515e-01,1.024830e+00,9.061370e-01
1.687743e-07,5.079445e-01,6.033420e-01,9.784874e-01,9.529315e-01,1.024837e+00,9.061336e-01
1.687783e-07,5.069834e-01,6.037471e-01,9.785144e-01,9.529112e-01,1.024843e+00,9.061298e-01
1.687823e-07,5.060339e-01,6.041484e-01,9.785418e-01,9.528906e-01,1.024850e+00,9.061256e-01
1.687863e-07,5.050960e-01,6.045458e-01,9.785695e-01,9.528697e-01,1.024858e+00,9.061212e-01
1.687903e-07,5.041700e-01,6.049394e-01,9.785977e-01,9.528485e-01,1.024866e+00,9.061164e-01
1.687943e-07,5.032559e-01,6.053290e-01,9.786262e-01,9.528271e-01,1.024874e+00,9.061112e-01
1.687983e-07,5.023540e-01,6.057145e-01,9.786551e-01,9.528053e-01,1.024883e+00,9.061057e-01
1.688023e-07,5.014643e-01,6.060960e-01,9.786843e-01,9.527833e-01,1.024891e+00,9.060999e-01
1.688063e-07,5.005870e-01,6.064733e-01,9.787139e-01,9.527610e-01,1.024901e+00,9.060938e-01
1.688103e-07,4.997221e-01,6.068464e-01,9.787438e-01,9.527385e-01,1.024910e+00,9.060874e-01
1.688143e-07,4.988699e-01,6.072152e-01,9.787740e-01,9.527157e-01,1.024920e+00,9.060807e-01
1.688183e-07,4.980304e-01,6.075796e-01,9.788045e-01,9.526927e-01,1.024930e+00,9.060737e-01
1.688223e-07,4.972038e-01,6.079395e-01,9.788354e-01,9.526694e-01,1.024941e+00,9.060664e-01
1.688263e-07,4.963900e-01,6.082949e-01,9.788666e-01,9.526458e-01,1.024951e+00,9.060588e-01
1.688303e-07,4.955892e-01,6.086456e-01,9.788980e-01,9.526221e-01,1.024962e+00,9.060509e-01
1.688343e-07,4.948015e-01,6.089916e-01,9.789297e-01,9.525981e-01,1.024974e+00,9.060428e-01
1.688383e-07,4.940269e-01,6.093327e-01,9.789618e-01,9.525738e-01,1.024985e+00,9.060344e-01
1.688423e-07,4.932656e-01,6.096689e-01,9.789941e-01,9.525494e-01,1.024997e+00,9.060257e-01
1.688463e-07,4.925176e-01,6.100002e-01,9.790266e-01,9.525247e-01,1.025009e+00,9.060168e-01
1.688503e-07,4.917832e-01,6.103266e-01,9.790594e-01,9.524999e-01,1.025021e+00,9.060076e-01
1.688543e-07,4.910625e-01,6.106480e-01,9.790925e-01,9.524748e-01,1.025034e+00,9.059982e-01
1.688583e-07,4.903557e-01,6.109646e-01,9.791258e-01,9.524496e-01,1.025047e+00,9.059886e-01
1.688623e-07,4.896631e-01,6.112764e-01,9.791594e-01,9.524241e-01,1.025060e+00,9.059787e-01
1.688663e-07,4.889848e-01,6.115834e-01,9.791932e-01,9.523985e-01,1.025073e+00,9.059686e-01
1.688703e-07,4.883209e-01,6.118855e-01,9.792272e-01,9.523727e-01,1.025087e+00,9.059583e-01
1.688743e-07,4.876715e-01,6.121828e-01,9.792614e-01,9.523468e-01,1.025101e+00,9.059477e-01
1.688783e-07,4.870366e-01,6.124752e-01,9.792959e-01,9.523207e-01,1.025115e+00,9.059370e-01
1.688823e-07,4.864163e-01,6.127624e-01,9.793306e-01,9.522944e-01,1.025129e+00,9.059261e-01
1.688863e-07,4.858105e-01,6.130444e-01,9.793654e-01,9.522680e-01,1.025143e+00,9.059149e-01
1.688903e-07,4.852194e-01,6.133211e-01,9.794005e-01,9.522414e-01,1.025158e+00,9.059036e-01
1.688943e-07,4.846429e-01,6.135924e-01,9.794358e-01,9.522147e-01,1.025172e+00,9.058921e-01
1.688983e-07,4.840813e-01,6.138583e-01,9.794712e-01,9.521878e-01,1.025187e+00,9.058804e-01
1.689023e-07,4.835344e-01,6.141188e-01,9.795069e-01,9.521608e-01,1.025202e+00,9.058685e-01
1.689063e-07,4.830025e-01,6.143737e-01,9.795427e-01,9.521337e-01,1.025218e+00,9.058565e-01
1.689103e-07,4.824855e-01,6.146231e-01,9.795786e-01,9.521065e-01,1.025233e+00,9.058443e-01
1.689143e-07,4.819836e-01,6.148668e-01,9.796148e-01,9.520792e-01,1.025249e+00,9.058319e-01
1.689183e-07,4.814967e-01,6.151049e-01,9.796511e-01,9.520518e-01,1.025265e+00,9.058194e-01
1.689223e-07,4.810250e-01,6.153373e-01,9.796875e-01,9.520243e-01,1.025280e+00,9.058067e-01
1.689263e-07,4.805685e-01,6.155639e-01,9.797241e-01,9.519967e-01,1.025297e+00,9.057939e-01
1.689303e-07,4.801273e-01,6.157848e-01,9.797609e-01,9.519690e-01,1.025313e+00,9.057809e-01
1.689343e-07,4.797015e-01,6.159999e-01,9.797978e-01,9.519412e-01,1.025329e+00,9.057678e-01
1.689383e-07,4.792911e-01,6.162091e-01,9.798348e-01,9.519134e-01,1.025346e+00,9.057546e-01
1.689423e-07,4.788961e-01,6.164124e-01,9.798720e-01,9.518855e-01,1.025362e+00,9.057413e-01
1.689463e-07,4.785167e-01,6.166098e-01,9.799093e-01,9.518575e-01,1.025379e+00,9.057278e-01
1.689503e-07,4.781528e-01,6.168013e-01,9.799467e-01,9.518295e-01,1.025396e+00,9.057143e-01
1.689543e-07,4.778046e-01,6.169869e-01,9.799843e-01,9.518015e-01,1.025413e+00,9.057006e-01
1.689583e-07,4.774721e-01,6.171664e-01,9.800219e-01,9.517734e-01,1.025430e+00,9.056868e-01
1.689623e-07,4.771553e-01,6.173400e-01,9.800597e-01,9.517453e-01,1.025447e+00,9.056729e-01
1.689663e-07,4.768543e-01,6.175075e-01,9.800976e-01,9.517172e-01,1.025464e+00,9.056589e-01
1.689703e-07,4.765692e-01,6.176689e-01,9.801356e-01,9.516891e-01,1.025482e+00,9.056449e-01
1.689743e-07,4.762999e-01,6.178243e-01,9.801738e-01,9.516610e-01,1.025499e+00,9.056307e-01
1.689783e-07,4.760465e-01,6.179735e-01,9.802120e-01,9.516329e-01,1.025517e+00,9.056165e-01
1.689823e-07,4.758091e-01,6.181166e-01,9.802503e-01,9.516048e-01,1.025534e+00,9.056022e-01
1.689863e-07,4.755876e-01,6.182536e-01,9.802888e-01,9.515768e-01,1.025552e+00,9.055878e-01
1.689903e-07,4.753822e-01,6.183844e-01,9.803273e-01,9.515488e-01,1.025570e+00,9.055734e-01
1.689943e-07,4.751928e-01,6.185090e-01,9.803660e-01,9.515208e-01,1.025588e+00,9.055588e-01
1.689983e-07,4.750195e-01,6.186274e-01,9.804047e-01,9.514929e-01,1.025605e+00,9.055443e-01
1.690023e-07,4.748623e-01,6.187395e-01,9.804436e-01,9.514650e-01,1.025623e+00,9.055297e-01
1.690063e-07,4.747212e-01,6.188453e-01,9.804825e-01,9.514372e-01,1.025641e+00,9.055150e-01
1.690103e-07,4.745963e-01,6.189449e-01,9.805215e-01,9.514095e-01,1.025660e+00,9.055003e-01
1.690143e-07,4.744875e-01,6.190381e-01,9.805606e-01,9.513818e-01,1.025678e+00,9.054856e-01
1.690183e-07,4.743948e-01,6.191250e-01,9.805997e-01,9.513542e-01,1.025696e+00,9.054708e-01
1.690223e-07,4.743183e-01,6.192055e-01,9.806389e-01,9.513267e-01,1.025714e+00,9.054560e-01
1.690263e-07,4.742580e-01,6.192795e-01,9.806782e-01,9.512992e-01,1.025732e+00,9.054411e-01
1.690303e-07,4.742139e-01,6.193472e-01,9.807175e-01,9.512718e-01,1.025751e+00,9.054263e-01
1.690343e-07,4.741861e-01,6.194085e-01,9.807568e-01,9.512445e-01,1.025769e+00,9.054114e-01
1.690383e-07,4.741748e-01,6.194635e-01,9.807961e-01,9.512173e-01,1.025787e+00,9.053965e-01
1.690423e-07,4.741802e-01,6.195124e-01,9.808354e-01,9.511902e-01,1.025806e+00,9.053816e-01
1.690463e-07,4.742024e-01,6.195554e-01,9.808746e-01,9.511633e-01,1.025824e+00,9.053667e-01
1.690503e-07,4.742415e-01,6.195926e-01,9.809138e-01,9.511364e-01,1.025843e+00,9.053518e-01
1.690543e-07,4.742974e-01,6.196239e-01,9.809528e-01,9.511098e-01,1.025861e+00,9.053369e-01
1.690583e-07,4.743701e-01,6.196495e-01,9.809915e-01,9.510833e-01,1.025879e+00,9.053221e-01
1.690623e-07,4.744595e-01,6.196691e-01,9.810300e-01,9.510572e-01,1.025898e+00,9.053072e-01
1.690663e-07,4.745654e-01,6.196827e-01,9.810680e-01,9.510313e-01,1.025916e+00,9.052923e-01
1.690703e-07,4.746880e-01,6.196906e-01,9.811054e-01,9.510059e-01,1.025935e+00,9.052775e-01
1.690743e-07,4.748276e-01,6.196927e-01,9.811421e-01,9.509811e-01,1.025953e+00,9.052627e-01
1.690783e-07,4.749844e-01,6.196891e-01,9.811778e-01,9.509570e-01,1.025972e+00,9.052479e-01
1.690823e-07,4.751585e-01,6.196800e-01,9.812124e-01,9.509339e-01,1.025990e+00,9.052332e-01
1.690863e-07,4.753501e-01,6.196654e-01,9.812454e-01,9.509120e-01,1.026008e+00,9.052184e-01
1.690903e-07,4.755593e-01,6.196452e-01,9.812767e-01,9.508915e-01,1.026027e+00,9.052038e-01
1.690943e-07,4.757861e-01,6.196194e-01,9.813058e-01,9.508728e-01,1.026045e+00,9.051891e-01
1.690983e-07,4.760305e-01,6.195877e-01,9.813324e-01,9.508560e-01,1.026063e+00,9.051746e-01
1.691023e-07,4.762925e-01,6.195502e-01,9.813563e-01,9.508415e-01,1.026081e+00,9.051600e-01
1.691063e-07,4.765720e-01,6.195066e-01,9.813772e-01,9.508294e-01,1.026100e+00,9.051456e-01
1.691103e-07,4.768690e-01,6.194569e-01,9.813948e-01,9.508200e-01,1.026118e+00,9.051312e-01
1.691143e-07,4.771834e-01,6.194011e-01,9.814090e-01,9.508133e-01,1.026136e+00,9.051168e-01
1.691183e-07,4.775152e-01,6.193391e-01,9.814196e-01,9.508094e-01,1.026154e+00,9.051026e-01
1.691223e-07,4.778641e-01,6.192709e-01,9.814266e-01,9.508083e-01,1.026172e+00,9.050884e-01
1.691263e-07,4.782302e-01,6.191964e-01,9.814300e-01,9.508101e-01,1.026190e+00,9.050743e-01
1.691303e-07,4.786131e-01,6.191158e-01,9.814296e-01,9.508146e-01,1.026208e+00,9.050603e-01
1.691343e-07,4.790128e-01,6.190291e-01,9.814257e-01,9.508219e-01,1.026226e+00,9.050464e-01
1.691383e-07,4.794290e-01,6.189361e-01,9.814183e-01,9.508317e-01,1.026243e+00,9.050325e-01
1.691423e-07,4.798614e-01,6.188369e-01,9.814075e-01,9.508440e-01,1.026261e+00,9.050188e-01
1.691463e-07,4.803099e-01,6.187316e-01,9.813933e-01,9.508588e-01,1.026278e+00,9.050052e-01
1.691503e-07,4.807742e-01,6.186201e-01,9.813760e-01,9.508759e-01,1.026296e+00,9.049917e-01
1.691543e-07,4.812542e-01,6.185025e-01,9.813556e-01,9.508952e-01,1.026313e+00,9.049783e-01
1.691583e-07,4.817497e-01,6.183787e-01,9.813323e-01,9.509167e-01,1.026330e+00,9.049650e-01
1.691623e-07,4.822607e-01,6.182488e-01,9.813063e-01,9.509403e-01,1.026348e+00,9.049519e-01
1.691663e-07,4.827870e-01,6.181127e-01,9.812776e-01,9.509659e-01,1.026365e+00,9.049389e-01
1.691703e-07,4.833286e-01,6.179706e-01,9.812467e-01,9.509933e-01,1.026381e+00,9.049260e-01
1.691743e-07,4.838854e-01,6.178225e-01,9.812135e-01,9.510224e-01,1.026398e+00,9.049133e-01
1.691783e-07,4.844574e-01,6.176684e-01,9.811783e-01,9.510531e-01,1.026415e+00,9.049007e-01
1.691823e-07,4.850448e-01,6.175085e-01,9.811415e-01,9.510852e-01,1.026432e+00,9.048882e-01
1.691863e-07,4.856477e-01,6.173433e-01,9.811031e-01,9.511186e-01,1.026448e+00,9.048760e-01
1.691903e-07,4.862662e-01,6.171727e-01,9.810633e-01,9.511531e-01,1.026464e+00,9.048639e-01
1.691943e-07,4.869003e-01,6.169969e-01,9.810226e-01,9.511885e-01,1.026480e+00,9.048519e-01
1.691983e-07,4.875495e-01,6.168156e-01,9.809809e-01,9.512247e-01,1.026496e+00,9.048402e-01
1.692023e-07,4.882137e-01,6.166288e-01,9.809385e-01,9.512615e-01,1.026512e+00,9.048286e-01
1.692063e-07,4.888922e-01,6.164359e-01,9.808956e-01,9.512989e-01,1.026528e+00,9.048171e-01
1.692103e-07,4.895845e-01,6.162366e-01,9.808524e-01,9.513368e-01,1.026543e+00,9.048059e-01
1.692143e-07,4.902902e-01,6.160306e-01,9.808089e-01,9.513750e-01,1.026558e+00,9.047949e-01
1.692183e-07,4.910095e-01,6.158183e-01,9.807653e-01,9.514135e-01,1.026574e+00,9.047840e-01
1.692223e-07,4.917423e-01,6.155998e-01,9.807218e-01,9.514523e-01,1.026589e+00,9.047734e-01
1.692263e-07,4.924886e-01,6.153752e-01,9.806783e-01,9.514912e-01,1.026603e+00,9.047629e-01
1.692303e-07,4.932484e-01,6.151447e-01,9.806351e-01,9.515303e-01,1.026618e+00,9.047527e-01
1.692343e-07,4.940214e-01,6.149085e-01,9.805920e-01,9.515696e-01,1.026632e+00,9.047427e-01
1.692383e-07,4.948077e-01,6.146665e-01,9.805493e-01,9.516090e-01,1.026646e+00,9.047329e-01
1.692423e-07,4.956072e-01,6.144190e-01,9.805069e-01,9.516484e-01,1.026660e+00,9.047234e-01
1.692463e-07,4.964196e-01,6.141660e-01,9.804649e-01,9.516879e-01,1.026674e+00,9.047141e-01
1.692503e-07,4.972450e-01,6.139077e-01,9.804232e-01,9.517275e-01,1.026687e+00,9.047050e-01
1.692543e-07,4.980832e-01,6.136440e-01,9.803819e-01,9.517670e-01,1.026701e+00,9.046962e-01
1.692583e-07,4.989340e-01,6.133750e-01,9.803410e-01,9.518066e-01,1.026714e+00,9.046877e-01
1.692623e-07,4.997973e-01,6.131008e-01,9.803004e-01,9.518461e-01,1.026726e+00,9.046794e-01
1.692663e-07,5.006730e-01,6.128214e-01,9.802602e-01,9.518855e-01,1.026739e+00,9.046714e-01
1.692703e-07,5.015608e-01,6.125369e-01,9.802204e-01,9.519249e-01,1.026751e+00,9.046637e-01
1.692743e-07,5.024606e-01,6.122472e-01,9.801809e-01,9.519641e-01,1.026763e+00,9.046562e-01
1.692783e-07,5.033723e-01,6.119523e-01,9.801418e-01,9.520031e-01,1.026775e+00,9.046491e-01
1.692823e-07,5.042956e-01,6.116524e-01,9.801030e-01,9.520420e-01,1.026786e+00,9.046422e-01
1.692863e-07,5.052304e-01,6.113475e-01,9.800646e-01,9.520807e-01,1.026797e+00,9.046356e-01
1.692903e-07,5.061766e-01,6.110376e-01,9.800266e-01,9.521192e-01,1.026808e+00,9.046294e-01
1.692943e-07,5.071339e-01,6.107227e-01,9.799889e-01,9.521575e-01,1.026819e+00,9.046234e-01
1.692983e-07,5.081023e-01,6.104028e-01,9.799515e-01,9.521955e-01,1.026829e+00,9.046178e-01
1.693023e-07,5.090814e-01,6.100782e-01,9.799146e-01,9.522333e-01,1.026839e+00,9.046125e-01
1.693063e-07,5.100712e-01,6.097487e-01,9.798780e-01,9.522708e-01,1.026848e+00,9.046075e-01
1.693103e-07,5.110716e-01,6.094144e-01,9.798417e-01,9.523080e-01,1.026858e+00,9.046029e-01
1.693143e-07,5.120822e-01,6.090754e-01,9.798059e-01,9.523449e-01,1.026867e+00,9.045986e-01
1.693183e-07,5.131030e-01,6.087318e-01,9.797704e-01,9.523815e-01,1.026875e+00,9.045946e-01
1.693223e-07,5.141338e-01,6.083835e-01,9.797353e-01,9.524178e-01,1.026884e+00,9.045910e-01
1.693263e-07,5.151745e-01,6.080307e-01,9.797006e-01,9.524537e-01,1.026891e+00,9.045878e-01
1.693303e-07,5.162248e-01,6.076734e-01,9.796662e-01,9.524893e-01,1.026899e+00,9.045850e-01
1.693343e-07,5.172845e-01,6.073117e-01,9.796323e-01,9.525245e-01,1.026906e+00,9.045825e-01
1.693383e-07,5.183536e-01,6.069456e-01,9.795987e-01,9.525594e-01,1.026913e+00,9.045804e-01
1.693423e-07,5.194319e-01,6.065751e-01,9.795656e-01,9.525939e-01,1.026919e+00,9.045787e-01
1.693463e-07,5.205191e-01,6.062004e-01,9.795328e-01,9.526281e-01,1.026925e+00,9.045773e-01
1.693503e-07,5.216151e-01,6.058215e-01,9.795005e-01,9.526618e-01,1.026931e+00,9.045764e-01
1.693543e-07,5.227197e-01,6.054384e-01,9.794686e-01,9.526952e-01,1.026936e+00,9.045759e-01
1.693583e-07,5.238328e-01,6.050513e-01,9.794371e-01,9.527281e-01,1.026941e+00,9.045758e-01
1.693623e-07,5.249541e-01,6.046601e-01,9.794060e-01,9.527606e-01,1.026946e+00,9.045761e-01
1.693663e-07,5.260835e-01,6.042650e-01,9.793754e-01,9.527927e-01,1.026950e+00,9.045768e-01
1.693703e-07,5.272208e-01,6.038660e-01,9.793452e-01,9.528244e-01,1.026953e+00,9.045779e-01
1.693743e-07,5.283659e-01,6.034631e-01,9.793155e-01,9.528556e-01,1.026956e+00,9.045795e-01
1.693783e-07,5.295185e-01,6.030564e-01,9.792861e-01,9.528863e-01,1.026959e+00,9.045816e-01
1.693823e-07,5.306785e-01,6.026460e-01,9.792573e-01,9.529166e-01,1.026961e+00,9.045840e-01
1.693863e-07,5.318456e-01,6.022320e-01,9.792289e-01,9.529465e-01,1.026963e+00,9.045869e-01
1.693903e-07,5.330197e-01,6.018144e-01,9.792010e-01,9.529759e-01,1.026965e+00,9.045903e-01
1.693943e-07,5.342007e-01,6.013932e-01,9.791735e-01,9.530048e-01,1.026965e+00,9.045942e-01
1.693983e-07,5.353882e-01,6.009686e-01,9.791465e-01,9.530332e-01,1.026966e+00,9.045985e-01
1.694023e-07,5.365821e-01,6.005405e-01,9.791200e-01,9.530611e-01,1.026966e+00,9.046032e-01
1.694063e-07,5.377822e-01,6.001090e-01,9.790939e-01,9.530885e-01,1.026965e+00,9.046085e-01
1.694103e-07,5.389883e-01,5.996742e-01,9.790684e-01,9.531154e-01,1.026964e+00,9.046142e-01
1.694143e-07,5.402003e-01,5.992361e-01,9.790433e-01,9.531418e-01,1.026963e+00,9.046204e-01
1.694183e-07,5.414178e-01,5.987948e-01,9.790187e-01,9.531677e-01,1.026960e+00,9.046271e-01
1.694223e-07,5.426408e-01,5.983505e-01,9.789947e-01,9.531930e-01,1.026958e+00,9.046343e-01
1.694263e-07,5.438691e-01,5.979031e-01,9.789711e-01,9.532178e-01,1.026955e+00,9.046420e-01
1.694303e-07,5.451027e-01,5.974530e-01,9.789480e-01,9.532421e-01,1.026951e+00,9.046503e-01
1.694343e-07,5.463413e-01,5.970001e-01,9.789255e-01,9.532658e-01,1.026947e+00,9.046590e-01
1.694383e-07,5.475849e-01,5.965447e-01,9.789035e-01,9.532890e-01,1.026942e+00,9.046682e-01
1.694423e-07,5.488332e-01,5.960869e-01,9.788819e-01,9.533116e-01,1.026937e+00,9.046779e-01
1.694463e-07,5.500861e-01,5.956266e-01,9.788610e-01,9.533336e-01,1.026931e+00,9.046882e-01
1.694503e-07,5.513433e-01,5.951641e-01,9.788405e-01,9.533551e-01,1.026925e+00,9.046990e-01
1.694543e-07,5.526047e-01,5.946993e-01,9.788206e-01,9.533760e-01,1.026918e+00,9.047103e-01
1.694583e-07,5.538698e-01,5.942322e-01,9.788012e-01,9.533963e-01,1.026911e+00,9.047222e-01
1.694623e-07,5.551386e-01,5.937628e-01,9.787824e-01,9.534161e-01,1.026903e+00,9.047346e-01
1.694663e-07,5.564106e-01,5.932913e-01,9.787641e-01,9.534352e-01,1.026894e+00,9.047475e-01
1.694703e-07,5.576856e-01,5.928175e-01,9.787463e-01,9.534538e-01,1.026885e+00,9.047610e-01
1.694743e-07,5.589636e-01,5.923416e-01,9.787291e-01,9.534718e-01,1.026875e+00,9.047750e-01
1.694783e-07,5.602442e-01,5.918638e-01,9.787124e-01,9.534891e-01,1.026865e+00,9.047896e-01
1.694823e-07,5.615273e-01,5.913840e-01,9.786963e-01,9.535059e-01,1.026854e+00,9.048047e-01
1.694863e-07,5.628129e-01,5.909023e-01,9.786808e-01,9.535220e-01,1.026843e+00,9.048203e-01
1.694903e-07,5.641006e-01,5.904189e-01,9.786658e-01,9.535375e-01,1.026830e+00,9.048366e-01
1.694943e-07,5.653904e-01,5.899338e-01,9.786513e-01,9.535525e-01,1.026818e+00,9.048534e-01
1.694983e-07,5.666820e-01,5.894470e-01,9.786375e-01,9.535667e-01,1.026805e+00,9.048707e-01
1.695023e-07,5.679754e-01,5.889588e-01,9.786242e-01,9.535804e-01,1.026791e+00,9.048886e-01
1.695063e-07,5.692704e-01,5.884691e-01,9.786114e-01,9.535934e-01,1.026776e+00,9.049071e-01
1.695103e-07,5.705667e-01,5.879781e-01,9.785992e-01,9.536058e-01,1.026761e+00,9.049262e-01
1.695143e-07,5.718641e-01,5.874857e-01,9.785876e-01,9.536176e-01,1.026745e+00,9.049458e-01
1.695183e-07,5.731626e-01,5.869922e-01,9.785766e-01,9.536287e-01,1.026729e+00,9.049660e-01
1.695223e-07,5.744618e-01,5.864976e-01,9.785661e-01,9.536392e-01,1.026712e+00,9.049868e-01
1.695263e-07,5.757616e-01,5.860018e-01,9.785563e-01,9.536490e-01,1.026695e+00,9.050082e-01
1.695303e-07,5.770618e-01,5.855051e-01,9.785470e-01,9.536582e-01,1.026677e+00,9.050301e-01
1.695343e-07,5.783622e-01,5.850075e-01,9.785382e-01,9.536668e-01,1.026658e+00,9.050527e-01
1.695383e-07,5.796626e-01,5.845091e-01,9.785301e-01,9.536747e-01,1.026639e+00,9.050758e-01
1.695423e-07,5.809628e-01,5.840099e-01,9.785225e-01,9.536820e-01,1.026619e+00,9.050995e-01
1.695463e-07,5.822626e-01,5.835101e-01,9.785155e-01,9.536886e-01,1.026598e+00,9.051238e-01
1.695503e-07,5.835619e-01,5.830097e-01,9.785091e-01,9.536945e-01,1.026577e+00,9.051487e-01
1.695543e-07,5.848604e-01,5.825088e-01,9.785033e-01,9.536999e-01,1.026555e+00,9.051742e-01
1.695583e-07,5.861580e-01,5.820075e-01,9.784980e-01,9.537045e-01,1.026533e+00,9.052003e-01
1.695623e-07,5.874545e-01,5.815059e-01,9.784933e-01,9.537086e-01,1.026510e+00,9.052270e-01
1.695663e-07,5.887497e-01,5.810041e-01,9.784892e-01,9.537119e-01,1.026486e+00,9.052543e-01
1.695703e-07,5.900434e-01,5.805021e-01,9.784857e-01,9.537146e-01,1.026462e+00,9.052823e-01
1.695743e-07,5.913353e-01,5.800000e-01,9.784827e-01,9.537167e-01,1.026437e+00,9.053108e-01
1.695783e-07,5.926253e-01,5.794979e-01,9.784804e-01,9.537181e-01,1.026412e+00,9.053399e-01
1.695823e-07,5.939132e-01,5.789958e-01,9.784786e-01,9.537189e-01,1.026386e+00,9.053697e-01
1.695863e-07,5.951987e-01,5.784938e-01,9.784773e-01,9.537190e-01,1.026360e+00,9.054001e-01
1.695903e-07,5.964815e-01,5.779919e-01,9.784767e-01,9.537185e-01,1.026333e+00,9.054311e-01
1.695943e-07,5.977615e-01,5.774902e-01,9.784766e-01,9.537173e-01,1.026305e+00,9.054628e-01
1.695983e-07,5.990385e-01,5.769886e-01,9.784771e-01,9.537155e-01,1.026277e+00,9.054951e-01
1.696023e-07,6.003120e-01,5.764873e-01,9.784781e-01,9.537130e-01,1.026249e+00,9.055281e-01
1.696063e-07,6.015820e-01,5.759861e-01,9.784797e-01,9.537099e-01,1.026220e+00,9.055618e-01
1.696103e-07,6.028481e-01,5.754853e-01,9.784819e-01,9.537062e-01,1.026190e+00,9.055962e-01
1.696143e-07,6.041102e-01,5.749848e-01,9.784847e-01,9.537018e-01,1.026160e+00,9.056312e-01
1.696183e-07,6.053682e-01,5.744848e-01,9.784880e-01,9.536968e-01,1.026130e+00,9.056671e-01
1.696223e-07,6.066217e-01,5.739853e-01,9.784918e-01,9.536911e-01,1.026100e+00,9.057036e-01
1.696263e-07,6.078704e-01,5.734862e-01,9.784962e-01,9.536849e-01,1.026069e+00,9.057410e-01
1.696303e-07,6.091140e-01,5.729876e-01,9.785012e-01,9.536780e-01,1.026038e+00,9.057793e-01
1.696343e-07,6.103521e-01,5.724892e-01,9.785066e-01,9.536705e-01,1.026007e+00,9.058184e-01
1.696383e-07,6.115845e-01,5.719912e-01,9.785127e-01,9.536623e-01,1.025975e+00,9.058585e-01
1.696423e-07,6.128112e-01,5.714935e-01,9.785193e-01,9.536536e-01,1.025944e+00,9.058996e-01
1.696463e-07,6.140320e-01,5.709964e-01,9.785264e-01,9.536442e-01,1.025914e+00,9.059417e-01
1.696503e-07,6.152473e-01,5.705002e-01,9.785340e-01,9.536342e-01,1.025883e+00,9.059848e-01
1.696543e-07,6.164573e-01,5.700053e-01,9.785422e-01,9.536236e-01,1.025853e+00,9.060287e-01
